[2026-02-27 04:20:21,985][__main__][INFO] - Loading Model: Qwen/Qwen3-1.7B
[2026-02-27 05:13:00,446][__main__][INFO] - Epoch 1 | Step 1380 | Loss: 1.0469 | LR: 0.000053
[2026-02-27 05:13:07,287][__main__][INFO] - Epoch 1 | Step 1390 | Loss: 1.1094 | LR: 0.000052
[2026-02-27 05:13:07,287][__main__][INFO] - Epoch 1 | Step 1390 | Loss: 0.8359 | LR: 0.000052
[2026-02-27 05:13:13,628][__main__][INFO] - Epoch 1 | Step 1400 | Loss: 1.1875 | LR: 0.000052
[2026-02-27 05:13:13,628][__main__][INFO] - Epoch 1 | Step 1400 | Loss: 1.0781 | LR: 0.000052
[2026-02-27 05:13:20,541][__main__][INFO] - Epoch 1 | Step 1410 | Loss: 0.8906 | LR: 0.000052
[2026-02-27 05:13:20,542][__main__][INFO] - Epoch 1 | Step 1410 | Loss: 0.8828 | LR: 0.000052
[2026-02-27 05:13:26,871][__main__][INFO] - Epoch 1 | Step 1420 | Loss: 1.1406 | LR: 0.000052
[2026-02-27 05:13:26,872][__main__][INFO] - Epoch 1 | Step 1420 | Loss: 0.9883 | LR: 0.000052
[2026-02-27 05:13:33,777][__main__][INFO] - Epoch 1 | Step 1430 | Loss: 0.9180 | LR: 0.000052
[2026-02-27 05:13:33,778][__main__][INFO] - Epoch 1 | Step 1430 | Loss: 1.0703 | LR: 0.000052
[2026-02-27 05:13:40,123][__main__][INFO] - Epoch 1 | Step 1440 | Loss: 0.8633 | LR: 0.000052
[2026-02-27 05:13:40,123][__main__][INFO] - Epoch 1 | Step 1440 | Loss: 0.8789 | LR: 0.000052
[2026-02-27 05:13:46,982][__main__][INFO] - Epoch 1 | Step 1450 | Loss: 0.8281 | LR: 0.000052
[2026-02-27 05:13:46,983][__main__][INFO] - Epoch 1 | Step 1450 | Loss: 0.9805 | LR: 0.000052
[2026-02-27 05:13:53,320][__main__][INFO] - Epoch 1 | Step 1460 | Loss: 0.8359 | LR: 0.000052
[2026-02-27 05:13:53,321][__main__][INFO] - Epoch 1 | Step 1460 | Loss: 0.9531 | LR: 0.000052
[2026-02-27 05:14:00,202][__main__][INFO] - Epoch 1 | Step 1470 | Loss: 0.9961 | LR: 0.000052
[2026-02-27 05:14:00,203][__main__][INFO] - Epoch 1 | Step 1470 | Loss: 0.8672 | LR: 0.000052
[2026-02-27 05:14:06,535][__main__][INFO] - Epoch 1 | Step 1480 | Loss: 0.9805 | LR: 0.000052
[2026-02-27 05:14:06,536][__main__][INFO] - Epoch 1 | Step 1480 | Loss: 1.0078 | LR: 0.000052
[2026-02-27 05:14:13,117][__main__][INFO] - Epoch 1 | Step 1490 | Loss: 1.2656 | LR: 0.000051
[2026-02-27 05:14:13,117][__main__][INFO] - Epoch 1 | Step 1490 | Loss: 0.7461 | LR: 0.000051
[2026-02-27 05:14:19,780][__main__][INFO] - Epoch 1 | Step 1500 | Loss: 0.8594 | LR: 0.000051
[2026-02-27 05:14:19,780][__main__][INFO] - Epoch 1 | Step 1500 | Loss: 0.8555 | LR: 0.000051
[2026-02-27 05:14:26,356][__main__][INFO] - Epoch 1 | Step 1510 | Loss: 0.9141 | LR: 0.000051
[2026-02-27 05:14:26,357][__main__][INFO] - Epoch 1 | Step 1510 | Loss: 1.1250 | LR: 0.000051
[2026-02-27 05:14:32,985][__main__][INFO] - Epoch 1 | Step 1520 | Loss: 1.2188 | LR: 0.000051
[2026-02-27 05:14:32,985][__main__][INFO] - Epoch 1 | Step 1520 | Loss: 1.1406 | LR: 0.000051
[2026-02-27 05:14:39,525][__main__][INFO] - Epoch 1 | Step 1530 | Loss: 1.1328 | LR: 0.000051
[2026-02-27 05:14:39,525][__main__][INFO] - Epoch 1 | Step 1530 | Loss: 0.9062 | LR: 0.000051
[2026-02-27 05:14:46,150][__main__][INFO] - Epoch 1 | Step 1540 | Loss: 1.1406 | LR: 0.000051
[2026-02-27 05:14:46,151][__main__][INFO] - Epoch 1 | Step 1540 | Loss: 1.0156 | LR: 0.000051
[2026-02-27 05:14:52,748][__main__][INFO] - Epoch 1 | Step 1550 | Loss: 1.0938 | LR: 0.000051
[2026-02-27 05:14:52,748][__main__][INFO] - Epoch 1 | Step 1550 | Loss: 0.7695 | LR: 0.000051
[2026-02-27 05:14:59,323][__main__][INFO] - Epoch 1 | Step 1560 | Loss: 0.7930 | LR: 0.000051
[2026-02-27 05:14:59,323][__main__][INFO] - Epoch 1 | Step 1560 | Loss: 1.0703 | LR: 0.000051
[2026-02-27 05:15:05,907][__main__][INFO] - Epoch 1 | Step 1570 | Loss: 0.7539 | LR: 0.000051
[2026-02-27 05:15:05,908][__main__][INFO] - Epoch 1 | Step 1570 | Loss: 1.0312 | LR: 0.000051
[2026-02-27 05:15:12,507][__main__][INFO] - Epoch 1 | Step 1580 | Loss: 0.9023 | LR: 0.000051
[2026-02-27 05:15:12,507][__main__][INFO] - Epoch 1 | Step 1580 | Loss: 0.8438 | LR: 0.000051
[2026-02-27 05:15:19,090][__main__][INFO] - Epoch 1 | Step 1590 | Loss: 0.8828 | LR: 0.000050
[2026-02-27 05:15:19,090][__main__][INFO] - Epoch 1 | Step 1590 | Loss: 0.8867 | LR: 0.000050
[2026-02-27 05:15:25,662][__main__][INFO] - Epoch 1 | Step 1600 | Loss: 0.9727 | LR: 0.000050
[2026-02-27 05:15:25,663][__main__][INFO] - Epoch 1 | Step 1600 | Loss: 1.2422 | LR: 0.000050
[2026-02-27 05:15:31,995][__main__][INFO] - Epoch 1 | Step 1610 | Loss: 0.8867 | LR: 0.000050
[2026-02-27 05:15:32,197][__main__][INFO] - Epoch 1 | Step 1610 | Loss: 0.9766 | LR: 0.000050
[2026-02-27 05:15:38,799][__main__][INFO] - Epoch 1 | Step 1620 | Loss: 0.9609 | LR: 0.000050
[2026-02-27 05:15:38,800][__main__][INFO] - Epoch 1 | Step 1620 | Loss: 0.9688 | LR: 0.000050
[2026-02-27 05:15:45,395][__main__][INFO] - Epoch 1 | Step 1630 | Loss: 1.0156 | LR: 0.000050
[2026-02-27 05:15:45,395][__main__][INFO] - Epoch 1 | Step 1630 | Loss: 0.8867 | LR: 0.000050
[2026-02-27 05:15:51,742][__main__][INFO] - Epoch 1 | Step 1640 | Loss: 0.9844 | LR: 0.000050
[2026-02-27 05:15:51,742][__main__][INFO] - Epoch 1 | Step 1640 | Loss: 1.0234 | LR: 0.000050
[2026-02-27 05:15:58,554][__main__][INFO] - Epoch 1 | Step 1650 | Loss: 0.9062 | LR: 0.000050
[2026-02-27 05:15:58,554][__main__][INFO] - Epoch 1 | Step 1650 | Loss: 0.7969 | LR: 0.000050
[2026-02-27 05:16:04,884][__main__][INFO] - Epoch 1 | Step 1660 | Loss: 0.9531 | LR: 0.000050
[2026-02-27 05:16:04,885][__main__][INFO] - Epoch 1 | Step 1660 | Loss: 1.2109 | LR: 0.000050
[2026-02-27 05:16:11,494][__main__][INFO] - Epoch 1 | Step 1670 | Loss: 0.8750 | LR: 0.000050
[2026-02-27 05:16:11,494][__main__][INFO] - Epoch 1 | Step 1670 | Loss: 0.9180 | LR: 0.000050
[2026-02-27 05:16:18,076][__main__][INFO] - Epoch 1 | Step 1680 | Loss: 0.7422 | LR: 0.000049
[2026-02-27 05:16:18,076][__main__][INFO] - Epoch 1 | Step 1680 | Loss: 0.9844 | LR: 0.000049
[2026-02-27 05:16:24,645][__main__][INFO] - Epoch 1 | Step 1690 | Loss: 0.9297 | LR: 0.000049
[2026-02-27 05:16:24,645][__main__][INFO] - Epoch 1 | Step 1690 | Loss: 0.9180 | LR: 0.000049
[2026-02-27 05:16:31,197][__main__][INFO] - Epoch 1 | Step 1700 | Loss: 0.9922 | LR: 0.000049
[2026-02-27 05:16:31,197][__main__][INFO] - Epoch 1 | Step 1700 | Loss: 0.8945 | LR: 0.000049
[2026-02-27 05:16:37,804][__main__][INFO] - Epoch 1 | Step 1710 | Loss: 0.9844 | LR: 0.000049
[2026-02-27 05:16:37,804][__main__][INFO] - Epoch 1 | Step 1710 | Loss: 1.0312 | LR: 0.000049
[2026-02-27 05:16:44,401][__main__][INFO] - Epoch 1 | Step 1720 | Loss: 0.8555 | LR: 0.000049
[2026-02-27 05:16:44,402][__main__][INFO] - Epoch 1 | Step 1720 | Loss: 1.0469 | LR: 0.000049
[2026-02-27 05:16:50,976][__main__][INFO] - Epoch 1 | Step 1730 | Loss: 0.9258 | LR: 0.000049
[2026-02-27 05:16:50,976][__main__][INFO] - Epoch 1 | Step 1730 | Loss: 0.9453 | LR: 0.000049
[2026-02-27 05:16:57,554][__main__][INFO] - Epoch 1 | Step 1740 | Loss: 0.9023 | LR: 0.000049
[2026-02-27 05:16:57,555][__main__][INFO] - Epoch 1 | Step 1740 | Loss: 0.9141 | LR: 0.000049
[2026-02-27 05:17:04,160][__main__][INFO] - Epoch 1 | Step 1750 | Loss: 1.0781 | LR: 0.000049
[2026-02-27 05:17:04,160][__main__][INFO] - Epoch 1 | Step 1750 | Loss: 1.0625 | LR: 0.000049
[2026-02-27 05:17:10,750][__main__][INFO] - Epoch 1 | Step 1760 | Loss: 1.1094 | LR: 0.000049
[2026-02-27 05:17:10,750][__main__][INFO] - Epoch 1 | Step 1760 | Loss: 1.0156 | LR: 0.000049
[2026-02-27 05:17:17,374][__main__][INFO] - Epoch 1 | Step 1770 | Loss: 0.9297 | LR: 0.000049
[2026-02-27 05:17:17,374][__main__][INFO] - Epoch 1 | Step 1770 | Loss: 0.8164 | LR: 0.000049
[2026-02-27 05:17:23,913][__main__][INFO] - Epoch 1 | Step 1780 | Loss: 0.7695 | LR: 0.000048
[2026-02-27 05:17:23,914][__main__][INFO] - Epoch 1 | Step 1780 | Loss: 0.8711 | LR: 0.000048
[2026-02-27 05:17:30,252][__main__][INFO] - Epoch 1 | Step 1790 | Loss: 0.9492 | LR: 0.000048
[2026-02-27 05:17:30,252][__main__][INFO] - Epoch 1 | Step 1790 | Loss: 1.0469 | LR: 0.000048
[2026-02-27 05:17:36,911][__main__][INFO] - Epoch 1 | Step 1800 | Loss: 1.2109 | LR: 0.000048
[2026-02-27 05:17:36,912][__main__][INFO] - Epoch 1 | Step 1800 | Loss: 1.0625 | LR: 0.000048
[2026-02-27 05:17:43,248][__main__][INFO] - Epoch 1 | Step 1810 | Loss: 0.7422 | LR: 0.000048
[2026-02-27 05:17:43,248][__main__][INFO] - Epoch 1 | Step 1810 | Loss: 1.0469 | LR: 0.000048
[2026-02-27 05:17:50,070][__main__][INFO] - Epoch 1 | Step 1820 | Loss: 0.8789 | LR: 0.000048
[2026-02-27 05:17:50,071][__main__][INFO] - Epoch 1 | Step 1820 | Loss: 1.1484 | LR: 0.000048
[2026-02-27 05:17:56,409][__main__][INFO] - Epoch 1 | Step 1830 | Loss: 0.8320 | LR: 0.000048
[2026-02-27 05:17:56,409][__main__][INFO] - Epoch 1 | Step 1830 | Loss: 1.1406 | LR: 0.000048
[2026-02-27 05:18:03,310][__main__][INFO] - Epoch 1 | Step 1840 | Loss: 1.2969 | LR: 0.000048
[2026-02-27 05:18:03,310][__main__][INFO] - Epoch 1 | Step 1840 | Loss: 0.7266 | LR: 0.000048
[2026-02-27 05:18:09,639][__main__][INFO] - Epoch 1 | Step 1850 | Loss: 0.8320 | LR: 0.000048
[2026-02-27 05:18:09,640][__main__][INFO] - Epoch 1 | Step 1850 | Loss: 1.0078 | LR: 0.000048
[2026-02-27 05:18:16,449][__main__][INFO] - Epoch 1 | Step 1860 | Loss: 0.8438 | LR: 0.000048
[2026-02-27 05:18:16,450][__main__][INFO] - Epoch 1 | Step 1860 | Loss: 0.9062 | LR: 0.000048
[2026-02-27 05:18:22,789][__main__][INFO] - Epoch 1 | Step 1870 | Loss: 0.9180 | LR: 0.000048
[2026-02-27 05:18:22,790][__main__][INFO] - Epoch 1 | Step 1870 | Loss: 1.1016 | LR: 0.000048
[2026-02-27 05:18:29,698][__main__][INFO] - Epoch 1 | Step 1880 | Loss: 0.9141 | LR: 0.000047
[2026-02-27 05:18:29,698][__main__][INFO] - Epoch 1 | Step 1880 | Loss: 0.9297 | LR: 0.000047
[2026-02-27 05:18:36,038][__main__][INFO] - Epoch 1 | Step 1890 | Loss: 0.9492 | LR: 0.000047
[2026-02-27 05:18:36,038][__main__][INFO] - Epoch 1 | Step 1890 | Loss: 0.8281 | LR: 0.000047
[2026-02-27 05:18:42,870][__main__][INFO] - Epoch 1 | Step 1900 | Loss: 1.1016 | LR: 0.000047
[2026-02-27 05:18:42,870][__main__][INFO] - Epoch 1 | Step 1900 | Loss: 1.2109 | LR: 0.000047
[2026-02-27 05:18:49,199][__main__][INFO] - Epoch 1 | Step 1910 | Loss: 0.8594 | LR: 0.000047
[2026-02-27 05:18:49,200][__main__][INFO] - Epoch 1 | Step 1910 | Loss: 0.9805 | LR: 0.000047
[2026-02-27 05:18:55,804][__main__][INFO] - Epoch 1 | Step 1920 | Loss: 0.9414 | LR: 0.000047
[2026-02-27 05:18:55,804][__main__][INFO] - Epoch 1 | Step 1920 | Loss: 0.8945 | LR: 0.000047
[2026-02-27 05:19:02,460][__main__][INFO] - Epoch 1 | Step 1930 | Loss: 1.2266 | LR: 0.000047
[2026-02-27 05:19:02,460][__main__][INFO] - Epoch 1 | Step 1930 | Loss: 1.0625 | LR: 0.000047
[2026-02-27 05:19:09,012][__main__][INFO] - Epoch 1 | Step 1940 | Loss: 0.9023 | LR: 0.000047
[2026-02-27 05:19:09,013][__main__][INFO] - Epoch 1 | Step 1940 | Loss: 0.8477 | LR: 0.000047
[2026-02-27 05:19:15,677][__main__][INFO] - Epoch 1 | Step 1950 | Loss: 0.8125 | LR: 0.000047
[2026-02-27 05:19:15,678][__main__][INFO] - Epoch 1 | Step 1950 | Loss: 1.0078 | LR: 0.000047
[2026-02-27 05:19:22,285][__main__][INFO] - Epoch 1 | Step 1960 | Loss: 0.9336 | LR: 0.000047
[2026-02-27 05:19:22,286][__main__][INFO] - Epoch 1 | Step 1960 | Loss: 0.8047 | LR: 0.000047
[2026-02-27 05:19:28,979][__main__][INFO] - Epoch 1 | Step 1970 | Loss: 0.8633 | LR: 0.000047
[2026-02-27 05:19:28,979][__main__][INFO] - Epoch 1 | Step 1970 | Loss: 1.0703 | LR: 0.000047
[2026-02-27 05:19:35,572][__main__][INFO] - Epoch 1 | Step 1980 | Loss: 0.8906 | LR: 0.000046
[2026-02-27 05:19:35,572][__main__][INFO] - Epoch 1 | Step 1980 | Loss: 1.0078 | LR: 0.000046
[2026-02-27 05:19:42,201][__main__][INFO] - Epoch 1 | Step 1990 | Loss: 1.0234 | LR: 0.000046
[2026-02-27 05:19:42,201][__main__][INFO] - Epoch 1 | Step 1990 | Loss: 1.0156 | LR: 0.000046
[2026-02-27 05:19:48,788][__main__][INFO] - Epoch 1 | Step 2000 | Loss: 1.1484 | LR: 0.000046
[2026-02-27 05:19:48,788][__main__][INFO] - Epoch 1 | Step 2000 | Loss: 0.9961 | LR: 0.000046
[2026-02-27 05:19:55,459][__main__][INFO] - Epoch 1 | Step 2010 | Loss: 0.8945 | LR: 0.000046
[2026-02-27 05:19:55,460][__main__][INFO] - Epoch 1 | Step 2010 | Loss: 0.9844 | LR: 0.000046
[2026-02-27 05:20:02,018][__main__][INFO] - Epoch 1 | Step 2020 | Loss: 0.8320 | LR: 0.000046
[2026-02-27 05:20:02,019][__main__][INFO] - Epoch 1 | Step 2020 | Loss: 1.1484 | LR: 0.000046
[2026-02-27 05:20:08,648][__main__][INFO] - Epoch 1 | Step 2030 | Loss: 0.8906 | LR: 0.000046
[2026-02-27 05:20:08,649][__main__][INFO] - Epoch 1 | Step 2030 | Loss: 0.8438 | LR: 0.000046
[2026-02-27 05:20:15,296][__main__][INFO] - Epoch 1 | Step 2040 | Loss: 0.9961 | LR: 0.000046
[2026-02-27 05:20:15,296][__main__][INFO] - Epoch 1 | Step 2040 | Loss: 1.1641 | LR: 0.000046
[2026-02-27 05:20:21,633][__main__][INFO] - Epoch 1 | Step 2050 | Loss: 1.1406 | LR: 0.000046
[2026-02-27 05:20:21,633][__main__][INFO] - Epoch 1 | Step 2050 | Loss: 1.0859 | LR: 0.000046
[2026-02-27 05:20:28,551][__main__][INFO] - Epoch 1 | Step 2060 | Loss: 1.2109 | LR: 0.000046
[2026-02-27 05:20:28,552][__main__][INFO] - Epoch 1 | Step 2060 | Loss: 0.8633 | LR: 0.000046
[2026-02-27 05:20:34,890][__main__][INFO] - Epoch 1 | Step 2070 | Loss: 1.1328 | LR: 0.000045
[2026-02-27 05:20:34,891][__main__][INFO] - Epoch 1 | Step 2070 | Loss: 0.9844 | LR: 0.000045
[2026-02-27 05:20:41,858][__main__][INFO] - Epoch 1 | Step 2080 | Loss: 0.8086 | LR: 0.000045
[2026-02-27 05:20:41,859][__main__][INFO] - Epoch 1 | Step 2080 | Loss: 0.8555 | LR: 0.000045
[2026-02-27 05:20:48,193][__main__][INFO] - Epoch 1 | Step 2090 | Loss: 1.0781 | LR: 0.000045
[2026-02-27 05:20:48,194][__main__][INFO] - Epoch 1 | Step 2090 | Loss: 0.9766 | LR: 0.000045
[2026-02-27 05:20:55,100][__main__][INFO] - Epoch 1 | Step 2100 | Loss: 0.8633 | LR: 0.000045
[2026-02-27 05:20:55,101][__main__][INFO] - Epoch 1 | Step 2100 | Loss: 1.1250 | LR: 0.000045
[2026-02-27 05:21:01,451][__main__][INFO] - Epoch 1 | Step 2110 | Loss: 0.7969 | LR: 0.000045
[2026-02-27 05:21:01,452][__main__][INFO] - Epoch 1 | Step 2110 | Loss: 0.7734 | LR: 0.000045
[2026-02-27 05:21:08,379][__main__][INFO] - Epoch 1 | Step 2120 | Loss: 0.8828 | LR: 0.000045
[2026-02-27 05:21:08,379][__main__][INFO] - Epoch 1 | Step 2120 | Loss: 0.9336 | LR: 0.000045
[2026-02-27 05:21:14,717][__main__][INFO] - Epoch 1 | Step 2130 | Loss: 1.0078 | LR: 0.000045
[2026-02-27 05:21:14,717][__main__][INFO] - Epoch 1 | Step 2130 | Loss: 0.8789 | LR: 0.000045
[2026-02-27 05:21:21,366][__main__][INFO] - Epoch 1 | Step 2140 | Loss: 0.7539 | LR: 0.000045
[2026-02-27 05:21:21,366][__main__][INFO] - Epoch 1 | Step 2140 | Loss: 0.8398 | LR: 0.000045
[2026-02-27 05:21:27,703][__main__][INFO] - Epoch 1 | Step 2150 | Loss: 0.8438 | LR: 0.000045
[2026-02-27 05:21:27,704][__main__][INFO] - Epoch 1 | Step 2150 | Loss: 0.8516 | LR: 0.000045
[2026-02-27 05:21:34,610][__main__][INFO] - Epoch 1 | Step 2160 | Loss: 1.2734 | LR: 0.000045
[2026-02-27 05:21:34,611][__main__][INFO] - Epoch 1 | Step 2160 | Loss: 0.6602 | LR: 0.000045
[2026-02-27 05:21:40,951][__main__][INFO] - Epoch 1 | Step 2170 | Loss: 1.2031 | LR: 0.000044
[2026-02-27 05:21:40,951][__main__][INFO] - Epoch 1 | Step 2170 | Loss: 1.1250 | LR: 0.000044
[2026-02-27 05:21:47,560][__main__][INFO] - Epoch 1 | Step 2180 | Loss: 0.7812 | LR: 0.000044
[2026-02-27 05:21:47,560][__main__][INFO] - Epoch 1 | Step 2180 | Loss: 1.1250 | LR: 0.000044
[2026-02-27 05:21:54,198][__main__][INFO] - Epoch 1 | Step 2190 | Loss: 0.6797 | LR: 0.000044
[2026-02-27 05:21:54,199][__main__][INFO] - Epoch 1 | Step 2190 | Loss: 0.9805 | LR: 0.000044
[2026-02-27 05:22:00,797][__main__][INFO] - Epoch 1 | Step 2200 | Loss: 0.9492 | LR: 0.000044
[2026-02-27 05:22:00,797][__main__][INFO] - Epoch 1 | Step 2200 | Loss: 1.2031 | LR: 0.000044
[2026-02-27 05:22:07,484][__main__][INFO] - Epoch 1 | Step 2210 | Loss: 1.0078 | LR: 0.000044
[2026-02-27 05:22:07,484][__main__][INFO] - Epoch 1 | Step 2210 | Loss: 1.0469 | LR: 0.000044
[2026-02-27 05:22:13,825][__main__][INFO] - Epoch 1 | Step 2220 | Loss: 0.9492 | LR: 0.000044
[2026-02-27 05:22:13,825][__main__][INFO] - Epoch 1 | Step 2220 | Loss: 0.8633 | LR: 0.000044
[2026-02-27 05:22:20,747][__main__][INFO] - Epoch 1 | Step 2230 | Loss: 0.9531 | LR: 0.000044
[2026-02-27 05:22:20,747][__main__][INFO] - Epoch 1 | Step 2230 | Loss: 0.8398 | LR: 0.000044
[2026-02-27 05:22:27,093][__main__][INFO] - Epoch 1 | Step 2240 | Loss: 0.9141 | LR: 0.000044
[2026-02-27 05:22:27,093][__main__][INFO] - Epoch 1 | Step 2240 | Loss: 1.0000 | LR: 0.000044
[2026-02-27 05:22:33,999][__main__][INFO] - Epoch 1 | Step 2250 | Loss: 0.8047 | LR: 0.000044
[2026-02-27 05:22:33,999][__main__][INFO] - Epoch 1 | Step 2250 | Loss: 0.8047 | LR: 0.000044
[2026-02-27 05:22:40,339][__main__][INFO] - Epoch 1 | Step 2260 | Loss: 1.0703 | LR: 0.000044
[2026-02-27 05:22:40,339][__main__][INFO] - Epoch 1 | Step 2260 | Loss: 0.9805 | LR: 0.000044
[2026-02-27 05:22:47,236][__main__][INFO] - Epoch 1 | Step 2270 | Loss: 1.1172 | LR: 0.000043
[2026-02-27 05:22:47,236][__main__][INFO] - Epoch 1 | Step 2270 | Loss: 1.0547 | LR: 0.000043
[2026-02-27 05:22:53,579][__main__][INFO] - Epoch 1 | Step 2280 | Loss: 0.9180 | LR: 0.000043
[2026-02-27 05:22:53,579][__main__][INFO] - Epoch 1 | Step 2280 | Loss: 1.0078 | LR: 0.000043
[2026-02-27 05:23:00,173][__main__][INFO] - Epoch 1 | Step 2290 | Loss: 0.8867 | LR: 0.000043
[2026-02-27 05:23:00,173][__main__][INFO] - Epoch 1 | Step 2290 | Loss: 0.8984 | LR: 0.000043
[2026-02-27 05:23:06,815][__main__][INFO] - Epoch 1 | Step 2300 | Loss: 1.0625 | LR: 0.000043
[2026-02-27 05:23:06,816][__main__][INFO] - Epoch 1 | Step 2300 | Loss: 0.8164 | LR: 0.000043
[2026-02-27 05:23:13,430][__main__][INFO] - Epoch 1 | Step 2310 | Loss: 0.9570 | LR: 0.000043
[2026-02-27 05:23:13,430][__main__][INFO] - Epoch 1 | Step 2310 | Loss: 0.9297 | LR: 0.000043
[2026-02-27 05:23:20,054][__main__][INFO] - Epoch 1 | Step 2320 | Loss: 1.0781 | LR: 0.000043
[2026-02-27 05:23:20,054][__main__][INFO] - Epoch 1 | Step 2320 | Loss: 1.0781 | LR: 0.000043
[2026-02-27 05:23:26,674][__main__][INFO] - Epoch 1 | Step 2330 | Loss: 0.8906 | LR: 0.000043
[2026-02-27 05:23:26,675][__main__][INFO] - Epoch 1 | Step 2330 | Loss: 0.8750 | LR: 0.000043
[2026-02-27 05:23:33,369][__main__][INFO] - Epoch 1 | Step 2340 | Loss: 0.9883 | LR: 0.000043
[2026-02-27 05:23:33,369][__main__][INFO] - Epoch 1 | Step 2340 | Loss: 1.0391 | LR: 0.000043
[2026-02-27 05:23:39,966][__main__][INFO] - Epoch 1 | Step 2350 | Loss: 1.1094 | LR: 0.000043
[2026-02-27 05:23:39,966][__main__][INFO] - Epoch 1 | Step 2350 | Loss: 1.0000 | LR: 0.000043
[2026-02-27 05:23:46,607][__main__][INFO] - Epoch 1 | Step 2360 | Loss: 0.9336 | LR: 0.000043
[2026-02-27 05:23:46,607][__main__][INFO] - Epoch 1 | Step 2360 | Loss: 1.0078 | LR: 0.000043
[2026-02-27 05:23:53,205][__main__][INFO] - Epoch 1 | Step 2370 | Loss: 0.8594 | LR: 0.000042
[2026-02-27 05:23:53,205][__main__][INFO] - Epoch 1 | Step 2370 | Loss: 0.9648 | LR: 0.000042
[2026-02-27 05:23:59,537][__main__][INFO] - Epoch 1 | Step 2380 | Loss: 0.7500 | LR: 0.000042
[2026-02-27 05:23:59,537][__main__][INFO] - Epoch 1 | Step 2380 | Loss: 1.3047 | LR: 0.000042
[2026-02-27 05:24:06,460][__main__][INFO] - Epoch 1 | Step 2390 | Loss: 0.9570 | LR: 0.000042
[2026-02-27 05:24:06,460][__main__][INFO] - Epoch 1 | Step 2390 | Loss: 1.1719 | LR: 0.000042
[2026-02-27 05:24:12,798][__main__][INFO] - Epoch 1 | Step 2400 | Loss: 0.9688 | LR: 0.000042
[2026-02-27 05:24:12,799][__main__][INFO] - Epoch 1 | Step 2400 | Loss: 0.8867 | LR: 0.000042
[2026-02-27 05:24:19,697][__main__][INFO] - Epoch 1 | Step 2410 | Loss: 0.8008 | LR: 0.000042
[2026-02-27 05:24:19,697][__main__][INFO] - Epoch 1 | Step 2410 | Loss: 0.7383 | LR: 0.000042
[2026-02-27 05:24:26,029][__main__][INFO] - Epoch 1 | Step 2420 | Loss: 0.9297 | LR: 0.000042
[2026-02-27 05:24:26,029][__main__][INFO] - Epoch 1 | Step 2420 | Loss: 1.1172 | LR: 0.000042
[2026-02-27 05:24:32,950][__main__][INFO] - Epoch 1 | Step 2430 | Loss: 1.1641 | LR: 0.000042
[2026-02-27 05:24:32,951][__main__][INFO] - Epoch 1 | Step 2430 | Loss: 0.7305 | LR: 0.000042
[2026-02-27 05:24:39,298][__main__][INFO] - Epoch 1 | Step 2440 | Loss: 0.9219 | LR: 0.000042
[2026-02-27 05:24:39,298][__main__][INFO] - Epoch 1 | Step 2440 | Loss: 0.9258 | LR: 0.000042
[2026-02-27 05:24:46,224][__main__][INFO] - Epoch 1 | Step 2450 | Loss: 0.6953 | LR: 0.000042
[2026-02-27 05:24:46,224][__main__][INFO] - Epoch 1 | Step 2450 | Loss: 1.0625 | LR: 0.000042
[2026-02-27 05:24:52,562][__main__][INFO] - Epoch 1 | Step 2460 | Loss: 1.0469 | LR: 0.000042
[2026-02-27 05:24:52,563][__main__][INFO] - Epoch 1 | Step 2460 | Loss: 1.0938 | LR: 0.000042
[2026-02-27 05:24:59,183][__main__][INFO] - Epoch 1 | Step 2470 | Loss: 1.0859 | LR: 0.000041
[2026-02-27 05:24:59,444][__main__][INFO] - Epoch 1 | Step 2470 | Loss: 0.9531 | LR: 0.000041
[2026-02-27 05:25:05,772][__main__][INFO] - Epoch 1 | Step 2480 | Loss: 0.8086 | LR: 0.000041
[2026-02-27 05:25:05,773][__main__][INFO] - Epoch 1 | Step 2480 | Loss: 0.8711 | LR: 0.000041
[2026-02-27 05:25:12,109][__main__][INFO] - Epoch 1 | Step 2490 | Loss: 1.0625 | LR: 0.000041
[2026-02-27 05:25:12,110][__main__][INFO] - Epoch 1 | Step 2490 | Loss: 0.9922 | LR: 0.000041
[2026-02-27 05:25:19,115][__main__][INFO] - Epoch 1 | Step 2500 | Loss: 0.7539 | LR: 0.000041
[2026-02-27 05:25:19,116][__main__][INFO] - Epoch 1 | Step 2500 | Loss: 1.0234 | LR: 0.000041
[2026-02-27 05:25:25,462][__main__][INFO] - Epoch 1 | Step 2510 | Loss: 0.8945 | LR: 0.000041
[2026-02-27 05:25:25,462][__main__][INFO] - Epoch 1 | Step 2510 | Loss: 0.9453 | LR: 0.000041
[2026-02-27 05:25:32,357][__main__][INFO] - Epoch 1 | Step 2520 | Loss: 0.8984 | LR: 0.000041
[2026-02-27 05:25:32,357][__main__][INFO] - Epoch 1 | Step 2520 | Loss: 1.0469 | LR: 0.000041
[2026-02-27 05:25:38,694][__main__][INFO] - Epoch 1 | Step 2530 | Loss: 1.2578 | LR: 0.000041
[2026-02-27 05:25:38,695][__main__][INFO] - Epoch 1 | Step 2530 | Loss: 1.0000 | LR: 0.000041
[2026-02-27 05:25:45,588][__main__][INFO] - Epoch 1 | Step 2540 | Loss: 0.8711 | LR: 0.000041
